cipher,structure,network,model_key,family,architecture_rank,score,rounds,seed,samples_per_class,pairs_per_sample,feature_encoding,difference_profile,difference_member,evidence,literature
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,4,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,4,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
PRESENT-80,SPN,MLP,mlp,baseline,9,0,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Capacity-matched feed-forward baseline,PRESENT neural distinguisher / Wang-Jain profile
PRESENT-80,SPN,Adaptive-DBitNet,adaptive_dbitnet,adaptive_dilated_cnn,5,18,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Input-width adaptive DBitNet-style baseline,Bellini-style adaptive dilation
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling for multi-pair organization,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,ResNet-BitSlice,resnet_bitslice,residual_bitslice,4,21,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Residual bit-slice expert for ARX-like ciphertext bits,Gohr 2019 inspired
PRESENT-80,SPN,SE-ResNeXt,senet_resnext,channel_attention,3,22,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,SENet/ResNeXt expert for SPN-like channel selection,SENet/ResNeXt neural distinguisher literature
PRESENT-80,SPN,MultiScale-Dense-ResNet,multiscale_dense_resnet,multiscale_dense_residual,2,24,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Multi-scale dense residual expert for Feistel-like branch mixing,Conv/ResNet neural distinguisher literature
PRESENT-80,SPN,MoE-v4-Hard,moe_v4_hard,structure_adapter_moe,6,20,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with hard routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,7,20,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Selector-Rule-v2,selector_rule_v2,explicit_structure_router,8,19,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Explicit routing by pair organization and cipher structure,Innovation-one selector rule
